id,flower_cls
34,yellow iris
11504,yellow iris
9707,yellow iris
3231,yellow iris
10960,yellow iris
8425,yellow iris
11122,yellow iris
7298,yellow iris
10219,yellow iris
4913,yellow iris
7118,yellow iris
3313,yellow iris
5656,yellow iris
10777,yellow iris
12217,yellow iris
2187,yellow iris
2170,yellow iris
3304,yellow iris
203,yellow iris
387,yellow iris
6812,yellow iris
2500,yellow iris
3879,yellow iris
906,yellow iris
9981,yellow iris
12203,yellow iris
4827,yellow iris
10347,yellow iris
648,yellow iris
372,yellow iris
5155,yellow iris
12165,yellow iris
11574,yellow iris
7640,yellow iris
6956,yellow iris
9590,yellow iris
8463,yellow iris
9378,yellow iris
9319,yellow iris
6353,yellow iris
4474,yellow iris
5903,yellow iris
5392,yellow iris
11770,yellow iris
5039,yellow iris
5885,yellow iris
7328,yellow iris
9311,yellow iris
10876,yellow iris
12366,yellow iris
4847,yellow iris
3846,yellow iris
1255,yellow iris
1239,yellow iris
10848,yellow iris
3940,yellow iris
8814,yellow iris
3353,yellow iris
266,yellow iris
1100,yellow iris
1370,yellow iris
1537,yellow iris
9313,yellow iris
7443,yellow iris
2408,yellow iris
3680,yellow iris
4307,yellow iris
4545,yellow iris
4406,yellow iris
11418,yellow iris
5360,yellow iris
11814,yellow iris
7758,yellow iris
6022,yellow iris
6694,yellow iris
2714,yellow iris
2072,yellow iris
9569,yellow iris
1465,yellow iris
8033,yellow iris
10110,yellow iris
4909,yellow iris
11232,yellow iris
415,yellow iris
10126,yellow iris
6318,yellow iris
134,yellow iris
423,yellow iris
8280,yellow iris
4968,yellow iris
11887,yellow iris
4852,yellow iris
7244,yellow iris
6778,yellow iris
2418,yellow iris
6562,yellow iris
11521,yellow iris
861,yellow iris
2767,yellow iris
9078,yellow iris
6631,yellow iris
12339,yellow iris
11371,yellow iris
10355,yellow iris
11093,yellow iris
10411,yellow iris
8821,yellow iris
5925,yellow iris
5091,yellow iris
3755,yellow iris
5966,yellow iris
9548,yellow iris
4625,yellow iris
4644,yellow iris
4539,yellow iris
11489,yellow iris
4793,yellow iris
450,yellow iris
3714,yellow iris
2433,yellow iris
10783,yellow iris
7611,yellow iris
2282,yellow iris
10966,yellow iris
2557,yellow iris
3245,yellow iris
11499,yellow iris
10232,yellow iris
7431,yellow iris
11128,yellow iris
11841,yellow iris
2611,yellow iris
9897,yellow iris
3673,yellow iris
7667,yellow iris
12059,yellow iris
11538,yellow iris
12222,yellow iris
7612,yellow iris
4649,yellow iris
4504,yellow iris
10176,yellow iris
9560,yellow iris
3949,yellow iris
3898,yellow iris
4667,yellow iris
2425,yellow iris
1261,yellow iris
5290,yellow iris
10901,yellow iris
5687,yellow iris
7139,yellow iris
4359,yellow iris
5621,yellow iris
4865,yellow iris
9650,yellow iris
6854,yellow iris
7188,yellow iris
6924,yellow iris
7202,yellow iris
1334,yellow iris
11975,yellow iris
6335,yellow iris
1813,yellow iris
3341,yellow iris
12105,yellow iris
2921,yellow iris
4916,yellow iris
10142,yellow iris
155,yellow iris
8789,yellow iris
4228,yellow iris
1903,yellow iris
6993,yellow iris
965,yellow iris
9907,yellow iris
4954,yellow iris
10710,yellow iris
7525,yellow iris
3977,yellow iris
6934,yellow iris
978,yellow iris
11223,yellow iris
5049,yellow iris
8734,yellow iris
7359,yellow iris
10764,yellow iris
8622,yellow iris
7301,yellow iris
10069,yellow iris
11063,yellow iris
12637,stemless gentian
3645,stemless gentian
1105,stemless gentian
6408,stemless gentian
610,stemless gentian
12425,stemless gentian
3105,stemless gentian
12399,stemless gentian
6206,stemless gentian
10587,stemless gentian
3097,stemless gentian
3352,stemless gentian
11285,stemless gentian
5875,stemless gentian
4222,stemless gentian
7785,stemless gentian
758,stemless gentian
11773,stemless gentian
9935,stemless gentian
1495,stemless gentian
27,stemless gentian
6978,stemless gentian
12044,stemless gentian
5655,stemless gentian
5589,stemless gentian
7812,stemless gentian
7819,stemless gentian
9553,stemless gentian
5659,stemless gentian
12191,stemless gentian
3897,stemless gentian
5846,stemless gentian
6662,stemless gentian
1862,stemless gentian
165,hippeastrum 
7444,hippeastrum 
3696,hippeastrum 
9295,hippeastrum 
4036,hippeastrum 
11417,hippeastrum 
9324,hippeastrum 
12186,hippeastrum 
3422,hippeastrum 
4734,hippeastrum 
1077,hippeastrum 
11428,hippeastrum 
8685,hippeastrum 
7327,hippeastrum 
9767,hippeastrum 
4570,hippeastrum 
11264,hippeastrum 
4572,hippeastrum 
6757,hippeastrum 
8498,hippeastrum 
1629,hippeastrum 
3094,hippeastrum 
12721,hippeastrum 
10099,hippeastrum 
11987,hippeastrum 
12134,hippeastrum 
9716,hippeastrum 
2244,hippeastrum 
4110,hippeastrum 
9674,hippeastrum 
7671,hippeastrum 
8963,hippeastrum 
7282,hippeastrum 
12643,hippeastrum 
10912,hippeastrum 
7572,hippeastrum 
7549,hippeastrum 
294,hippeastrum 
1983,hippeastrum 
8343,hippeastrum 
8247,hippeastrum 
2766,hippeastrum 
7764,hippeastrum 
9235,hippeastrum 
11555,hippeastrum 
9774,hippeastrum 
12701,hippeastrum 
11983,hippeastrum 
11858,hippeastrum 
1683,hippeastrum 
9341,hippeastrum 
4818,hippeastrum 
11382,hippeastrum 
12686,hippeastrum 
431,hippeastrum 
2668,hippeastrum 
11634,hippeastrum 
7687,hippeastrum 
501,hippeastrum 
10815,hippeastrum 
1736,hippeastrum 
9865,hippeastrum 
8811,hippeastrum 
3225,hippeastrum 
11638,hippeastrum 
11543,hippeastrum 
12167,hippeastrum 
5674,hippeastrum 
8394,hippeastrum 
1569,hippeastrum 
5534,hippeastrum 
9986,hippeastrum 
2910,hippeastrum 
9809,hippeastrum 
5815,hippeastrum 
4665,hippeastrum 
9132,hippeastrum 
9601,hippeastrum 
2882,hippeastrum 
9102,hippeastrum 
3860,hippeastrum 
5169,hippeastrum 
9291,hippeastrum 
4630,hippeastrum 
2757,hippeastrum 
2392,hippeastrum 
7412,hippeastrum 
9961,hippeastrum 
11525,hippeastrum 
10406,hippeastrum 
9020,hippeastrum 
2525,hippeastrum 
123,hippeastrum 
8120,hippeastrum 
5380,hippeastrum 
2132,hippeastrum 
9640,hippeastrum 
9437,hippeastrum 
5728,hippeastrum 
3752,hippeastrum 
11124,hippeastrum 
11824,hippeastrum 
7775,hippeastrum 
3230,hippeastrum 
7855,hippeastrum 
3941,hippeastrum 
9384,trumpet creeper
3757,trumpet creeper
12684,trumpet creeper
10792,trumpet creeper
3069,trumpet creeper
3798,trumpet creeper
12499,trumpet creeper
11573,trumpet creeper
12170,trumpet creeper
7168,trumpet creeper
3281,trumpet creeper
11833,trumpet creeper
5109,trumpet creeper
6500,trumpet creeper
4146,trumpet creeper
6144,trumpet creeper
12238,trumpet creeper
9391,trumpet creeper
2458,trumpet creeper
8365,trumpet creeper
8094,trumpet creeper
9081,trumpet creeper
3563,trumpet creeper
271,trumpet creeper
4650,trumpet creeper
11117,trumpet creeper
1893,trumpet creeper
5264,trumpet creeper
3904,trumpet creeper
10535,trumpet creeper
5414,trumpet creeper
11562,clematis
5304,clematis
6,clematis
6840,clematis
11350,clematis
4493,clematis
10865,clematis
2929,clematis
86,clematis
2587,clematis
9628,clematis
7401,clematis
313,clematis
4922,clematis
10106,clematis
2833,clematis
7546,clematis
3269,clematis
10067,clematis
11882,clematis
1735,clematis
6576,clematis
5523,clematis
417,clematis
5026,clematis
4725,clematis
6834,clematis
2292,clematis
4664,clematis
9534,clematis
393,clematis
3770,clematis
10564,clematis
5959,clematis
10050,clematis
10509,clematis
8702,clematis
8428,clematis
1829,clematis
1599,clematis
8562,clematis
12138,clematis
6459,clematis
4755,clematis
240,clematis
3013,clematis
7719,clematis
3946,clematis
6799,clematis
1796,clematis
3369,clematis
2066,clematis
2873,clematis
6771,clematis
3089,clematis
2822,clematis
1206,clematis
10061,clematis
4712,clematis
7302,clematis
11379,clematis
8817,clematis
2813,clematis
1678,clematis
4915,clematis
2249,clematis
6037,clematis
7105,clematis
6673,clematis
9960,clematis
4269,clematis
6421,clematis
11370,clematis
8318,clematis
3766,clematis
7644,clematis
6953,clematis
9347,clematis
9466,clematis
5163,clematis
4614,clematis
6402,clematis
3789,clematis
120,clematis
6011,clematis
10523,clematis
8296,clematis
5624,clematis
10195,clematis
4221,clematis
87,clematis
1433,clematis
9777,clematis
1621,clematis
4399,clematis
8497,clematis
2339,clematis
11091,clematis
4079,clematis
2115,clematis
5630,clematis
8187,marigold
9679,marigold
11653,marigold
9855,marigold
8417,marigold
4167,marigold
10749,marigold
8967,marigold
9076,marigold
8507,marigold
9072,marigold
9738,marigold
11351,marigold
1399,marigold
2464,marigold
2038,marigold
11868,marigold
8895,marigold
8925,marigold
9197,marigold
9029,marigold
1439,marigold
8483,marigold
528,marigold
10228,marigold
7261,marigold
8429,marigold
7316,marigold
1496,marigold
8531,marigold
6314,marigold
6456,marigold
8912,marigold
5047,marigold
12503,marigold
1823,marigold
12705,marigold
5667,marigold
10515,marigold
7569,marigold
8936,marigold
12506,marigold
6183,marigold
9361,marigold
4419,marigold
4510,marigold
6340,marigold
11726,marigold
2940,marigold
679,marigold
7938,marigold
11998,marigold
7697,marigold
12178,marigold
1742,marigold
6640,marigold
8492,marigold
1360,marigold
3265,marigold
60,marigold
659,marigold
7078,marigold
1674,marigold
7384,marigold
7589,marigold
10348,marigold
223,marigold
3458,marigold
12457,marigold
11032,marigold
11652,marigold
2799,marigold
2277,marigold
6445,marigold
2829,marigold
7217,marigold
12612,marigold
5779,marigold
11278,marigold
7172,marigold
5160,marigold
11297,marigold
11444,marigold
11425,marigold
6376,marigold
7110,marigold
1133,marigold
153,marigold
742,marigold
7286,marigold
9059,marigold
3595,marigold
4140,marigold
11647,marigold
12621,marigold
6688,marigold
4907,marigold
3570,marigold
11859,marigold
2169,marigold
6262,marigold
655,marigold
10986,marigold
4911,marigold
4906,marigold
7578,marigold
6351,marigold
8754,marigold
6393,marigold
10071,marigold
476,marigold
8914,marigold
7512,marigold
6454,marigold
12353,marigold
9782,marigold
2938,marigold
4523,marigold
7908,marigold
7271,marigold
7049,marigold
10292,marigold
507,marigold
1104,marigold
10793,marigold
1419,pink quill
9260,pink quill
4960,pink quill
12305,pink quill
11102,pink quill
11353,pink quill
7215,pink quill
10835,pink quill
7020,pink quill
12130,pink quill
7258,pink quill
9909,pink quill
9651,pink quill
5272,pink quill
2198,pink quill
10312,pink quill
8972,pink quill
7230,pink quill
1561,pink quill
3804,pink quill
6856,pink quill
973,pink quill
4919,pink quill
10715,pink quill
5284,wild pansy
6486,wild pansy
712,wild pansy
10539,wild pansy
9610,wild pansy
5136,wild pansy
849,wild pansy
1406,wild pansy
4591,wild pansy
1708,wild pansy
2667,wild pansy
12458,wild pansy
4172,wild pansy
10125,wild pansy
4252,wild pansy
7324,wild pansy
5584,wild pansy
12588,wild pansy
3581,wild pansy
8287,wild pansy
6245,wild pansy
5307,wild pansy
8780,wild pansy
8356,wild pansy
2818,wild pansy
3473,wild pansy
5705,wild pansy
3479,wild pansy
9881,wild pansy
4778,wild pansy
11865,wild pansy
6075,wild pansy
4961,wild pansy
11662,wild pansy
3703,wild pansy
6400,wild pansy
1173,wild pansy
685,wild pansy
1979,wild pansy
10,wild pansy
9342,wild pansy
12487,wild pansy
4231,wild pansy
10358,wild pansy
8258,wild pansy
7734,wild pansy
5248,wild pansy
2990,wild pansy
1521,wild pansy
1009,wild pansy
5455,wild pansy
5963,wild pansy
6069,wild pansy
1335,wild pansy
3426,wild pansy
8232,wild pansy
5787,wild pansy
1565,wild pansy
3820,wild pansy
1634,wild pansy
12744,wild pansy
1559,wild pansy
7254,wild pansy
8082,wild pansy
1588,wild pansy
10419,wild pansy
1842,wild pansy
9887,wild pansy
4350,wild pansy
6259,wild pansy
6293,wild pansy
9536,wild pansy
6153,wild pansy
3257,wild pansy
3916,wild pansy
8200,wild pansy
11391,wild pansy
10707,wild pansy
6227,wild pansy
6043,wild pansy
10343,wild pansy
12025,wild pansy
9496,wild pansy
6615,wild pansy
5083,wild pansy
7021,wild pansy
10719,wild pansy
8941,wild pansy
5142,wild pansy
3873,wild pansy
7783,wild pansy
12064,wild pansy
6176,wild pansy
514,wild pansy
0,wild pansy
3675,wild pansy
4315,wild pansy
9769,wild pansy
6745,wild pansy
5193,wild pansy
6908,wild pansy
5032,wild pansy
7071,wild pansy
6939,wild pansy
2879,wild pansy
4525,lotus
12424,lotus
11660,lotus
6602,lotus
831,lotus
10404,lotus
5511,lotus
9999,lotus
12278,lotus
2405,lotus
6836,lotus
9754,lotus
8432,lotus
10471,lotus
10225,lotus
12615,lotus
4888,lotus
11544,lotus
4161,lotus
340,lotus
12535,lotus
1751,lotus
11905,lotus
913,lotus
2298,lotus
5017,lotus
1894,lotus
9339,lotus
2247,lotus
11188,lotus
3294,lotus
9563,lotus
8290,lotus
12241,lotus
784,lotus
2431,lotus
12555,lotus
12396,lotus
9075,lotus
3357,lotus
7090,lotus
8830,lotus
10847,lotus
2995,lotus
8047,lotus
2155,lotus
900,lotus
11980,lotus
1139,lotus
7588,lotus
1483,lotus
9424,lotus
11881,lotus
1967,lotus
4728,lotus
9414,lotus
9373,lotus
8486,lotus
921,lotus
11602,lotus
10723,lotus
2823,lotus
7587,lotus
2782,lotus
2316,lotus
1210,lotus
8438,lotus
8478,lotus
7111,lotus
10147,lotus
11793,lotus
7858,lotus
11158,lotus
192,lotus
6522,lotus
160,lotus
2042,lotus
827,lotus
6828,lotus
8824,lotus
4447,lotus
4000,lotus
5242,lotus
11988,lotus
8273,lotus
7391,lotus
4163,lotus
7151,lotus
8986,lotus
4415,lotus
12739,lotus
7721,lotus
3286,lotus
2185,lotus
8741,lotus
2394,lotus
9118,lotus
2536,lotus
4263,lotus
1438,lotus
10066,lotus
2226,lotus
9363,lotus
493,lotus
4058,lotus
11621,lotus
6948,lotus
1946,lotus
9967,lotus
4611,lotus
12526,lotus
2422,lotus
5355,lotus
6866,lotus
9142,lotus
8800,lotus
10429,lotus
11240,lotus
1646,lotus
5481,lotus
7041,lotus
6320,lotus
7856,lotus
9991,lotus
10102,lotus
9279,lotus
8846,lotus
12648,lotus
1198,lotus
1309,lotus
4159,lotus
2057,lotus
1181,lotus
3700,lotus
4702,lotus
4487,lotus
9479,lotus
10394,lotus
6701,lotus
4943,tree mallow
12428,tree mallow
8654,tree mallow
2647,tree mallow
12464,tree mallow
8796,tree mallow
771,tree mallow
485,tree mallow
1657,tree mallow
481,tree mallow
2446,tree mallow
1891,tree mallow
817,tree mallow
11472,tree mallow
3014,tree mallow
9568,tree mallow
8626,tree mallow
11498,tree mallow
5219,tree mallow
5228,tree mallow
6584,tree mallow
12209,tree mallow
8973,tree mallow
11483,tree mallow
11626,tree mallow
10055,tree mallow
6881,tree mallow
890,tree mallow
5364,tree mallow
7162,wallflower
1448,wallflower
12459,wallflower
12383,wallflower
6068,wallflower
10547,wallflower
943,wallflower
11481,wallflower
12571,wallflower
11673,wallflower
3132,wallflower
12411,wallflower
7169,wallflower
9308,wallflower
363,wallflower
7335,wallflower
1269,wallflower
3871,wallflower
1049,wallflower
9872,wallflower
1951,wallflower
1313,wallflower
1649,wallflower
12653,wallflower
1136,wallflower
466,wallflower
4285,wallflower
1260,wallflower
1040,wallflower
8020,wallflower
7646,wallflower
3932,wallflower
11863,wallflower
9550,wallflower
10544,wallflower
5503,wallflower
8597,wallflower
12576,wallflower
7475,wallflower
4694,wallflower
8983,wallflower
3892,wallflower
7239,wallflower
8339,wallflower
2221,wallflower
6608,wallflower
4616,wallflower
7462,wallflower
7552,wallflower
8395,wallflower
5156,wallflower
3466,wallflower
356,wallflower
11978,wallflower
8456,wallflower
5555,wallflower
6484,wallflower
12740,wallflower
5831,wallflower
7787,wallflower
10873,wallflower
6021,wallflower
3347,wallflower
6758,wallflower
7746,wallflower
283,wallflower
6967,wallflower
10433,wallflower
5494,wallflower
8588,wallflower
9543,wallflower
8598,wallflower
8375,wallflower
1330,wallflower
6345,wallflower
4959,wallflower
12297,wallflower
5508,wallflower
8645,wallflower
8900,wallflower
1854,wallflower
10214,wallflower
7691,wallflower
1021,wallflower
4484,wallflower
10747,wallflower
11241,wallflower
9141,wallflower
7276,wallflower
11249,wallflower
6050,wallflower
763,wallflower
10703,wallflower
5491,wallflower
8366,wallflower
9476,wallflower
5084,wallflower
6197,wallflower
10931,wallflower
5308,wallflower
9977,wallflower
12352,wallflower
2711,wallflower
1423,wallflower
11092,wallflower
9176,wallflower
4001,wallflower
2927,wallflower
1503,wallflower
8787,wallflower
5799,wallflower
7135,wallflower
10586,wallflower
12172,wallflower
12408,wallflower
6026,wallflower
651,wallflower
4540,wallflower
8467,wallflower
12286,wallflower
12018,wallflower
12124,wallflower
2116,wallflower
9286,wallflower
8623,wallflower
10819,wallflower
12579,wallflower
9744,wallflower
7481,wallflower
8590,wallflower
1682,wallflower
3345,wallflower
12488,wallflower
295,wallflower
10138,wallflower
4524,wallflower
9962,wallflower
7824,wallflower
6440,wallflower
6785,wallflower
2015,wallflower
5094,wallflower
5926,wallflower
11085,wallflower
7300,wallflower
6895,wallflower
603,wallflower
362,wallflower
2545,wallflower
6458,wallflower
2146,wallflower
3400,wallflower
152,wallflower
6204,wallflower
6783,wallflower
3093,wallflower
3393,wallflower
3572,wallflower
3465,wallflower
8074,wallflower
511,wallflower
4582,wallflower
10575,wallflower
5115,wallflower
608,wallflower
4555,wallflower
11939,wallflower
7807,wallflower
9763,wallflower
10893,wallflower
11779,wallflower
10132,wallflower
853,pink primrose
7249,pink primrose
4424,pink primrose
7570,pink primrose
10352,pink primrose
10481,pink primrose
5148,pink primrose
6268,pink primrose
12088,pink primrose
1960,pink primrose
4388,pink primrose
2537,pink primrose
6679,pink primrose
844,pink primrose
11269,pink primrose
